,report.entry-url,assertion.code,report.base-taxonomy,report.document-type,assertion.run-date,report.accepted-timestamp,report.accession,entity.code,entity.name,assertion.type
112,http://www.sec.gov/Archives/edgar/data/1647822/000149315224040937/form10-q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-10-11,2024-10-11 17:00:00,0001493152-24-040937,0001647822,"Jingbo Technology, Inc.",0099
113,http://www.sec.gov/Archives/edgar/data/894556/000164033424001510/gevi_s1.htm,DQC.US.0099.9533,US GAAP 2024,S-1,2024-10-11,2024-10-11 16:11:00,0001640334-24-001510,0000894556,"General Enterprise Ventures, Inc.",0099
114,http://www.sec.gov/Archives/edgar/data/1775085/000147793224006384/cleu_6k.htm,DQC.US.0099.9533,US GAAP 2024,6-K,2024-10-11,2024-10-11 16:05:00,0001477932-24-006384,0001775085,China Liberal Education Holdings Limited,0099
115,http://www.sec.gov/Archives/edgar/data/1766267/000149315224040821/form10-k.htm,DQC.US.0099.9533,US GAAP 2024,10-K,2024-10-11,2024-10-11 06:53:00,0001493152-24-040821,0001766267,SYNERGY EMPIRE LIMITED,0099
116,http://www.sec.gov/Archives/edgar/data/1661039/000165495424012867/tptw_s1.htm,DQC.US.0099.9533,US GAAP 2024,POS AM,2024-10-10,2024-10-10 14:46:00,0001654954-24-012867,0001661039,"TPT Global Tech, Inc.",0099
117,http://www.sec.gov/Archives/edgar/data/7623/000143774924031031/artw20240731_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-10-10,2024-10-10 13:46:00,0001437749-24-031031,0000007623,ARTS WAY MANUFACTURING CO INC,0099
118,http://www.sec.gov/Archives/edgar/data/1497649/000190359624000614/gstx_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-10-09,2024-10-09 16:11:00,0001903596-24-000614,0001497649,GRAPHENE & SOLAR TECHNOLOGIES LTD,0099
119,http://www.sec.gov/Archives/edgar/data/2022416/000117891324003246/zk2432099.htm,DQC.US.0099.9533,US GAAP 2024,S-1,2024-10-09,2024-10-09 06:04:00,0001178913-24-003246,0002022416,Silexion Therapeutics Corp,0099
120,http://www.sec.gov/Archives/edgar/data/1442492/000119983524000442/lrdc-10k.htm,DQC.US.0099.9533,US GAAP 2024,10-K/A,2024-10-02,2024-10-02 13:31:00,0001199835-24-000442,0001442492,"Laredo Oil, Inc.",0099
121,http://www.sec.gov/Archives/edgar/data/1703625/000119983524000433/napc-10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q/A,2024-10-02,2024-10-01 18:56:00,0001199835-24-000433,0001703625,"NAPC Defense, Inc.",0099
122,http://www.sec.gov/Archives/edgar/data/1857910/000159991624000226/drfs_q125o.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-10-01,2024-10-01 09:46:00,0001599916-24-000226,0001857910,"Japan Food Tech Holdings, Inc.",0099
123,http://www.sec.gov/Archives/edgar/data/1652539/000106299324017014/form10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-09-27,2024-09-27 12:17:00,0001062993-24-017014,0001652539,SUSGLOBAL ENERGY CORP.,0099
124,http://www.sec.gov/Archives/edgar/data/1346610/000121390024081219/ea0214611-6k_soslimited.htm,DQC.US.0099.9533,US GAAP 2024,6-K,2024-09-24,2024-09-24 09:02:00,0001213900-24-081219,0001346610,SOS Limited,0099
125,http://www.sec.gov/Archives/edgar/data/1566243/000175392624001616/g084438_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-09-23,2024-09-23 16:00:00,0001753926-24-001616,0001566243,ARAX HOLDINGS CORP.,0099
126,http://www.sec.gov/Archives/edgar/data/1627469/000159991624000223/photozou_10q224o.htm,DQC.US.0099.9533,US GAAP 2024,10-Q/A,2024-09-17,2024-09-16 19:25:00,0001599916-24-000223,0001627469,"Photozou     Holdings, Inc.",0099
127,http://www.sec.gov/Archives/edgar/data/1848672/000109690624001854/gdlg-20240731.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-09-16,2024-09-16 15:36:00,0001096906-24-001854,0001848672,GLIDELOGIC CORP.,0099
128,http://www.sec.gov/Archives/edgar/data/2006986/000110465924099872/adgm-20240630xs1.htm,DQC.US.0099.9533,US GAAP 2024,S-1,2024-09-14,2024-09-13 17:29:00,0001104659-24-099872,0002006986,"ADAGIO MEDICAL HOLDINGS, INC.",0099
129,http://www.sec.gov/Archives/edgar/data/2006986/000110465924099873/adgm-20240630xs1.htm,DQC.US.0099.9533,US GAAP 2024,S-1,2024-09-14,2024-09-13 17:29:00,0001104659-24-099873,0002006986,"ADAGIO MEDICAL HOLDINGS, INC.",0099
130,http://www.sec.gov/Archives/edgar/data/1949864/000194986424000019/maga10q_07312024.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-09-13,2024-09-13 13:21:00,0001949864-24-000019,0001949864,MAG MAGNA CORP,0099
131,http://www.sec.gov/Archives/edgar/data/1342936/000137647424000506/avoi-20221231.htm,DQC.US.0099.9533,US GAAP 2023,10-K/A,2024-09-11,2024-09-11 16:10:00,0001376474-24-000506,0001342936,"Rivulet Entertainment, Inc.",0099
132,http://www.sec.gov/Archives/edgar/data/1634117/000163411724000078/bned-20240727.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-09-10,2024-09-10 16:17:00,0001634117-24-000078,0001634117,"BARNES & NOBLE EDUCATION, INC.",0099
133,http://www.sec.gov/Archives/edgar/data/1109138/000117891324003036/exhibit_99-1.htm,DQC.US.0099.9533,US GAAP 2024,6-K,2024-09-10,2024-09-10 16:02:00,0001178913-24-003036,0001109138,CAMTEK LTD,0099
134,http://www.sec.gov/Archives/edgar/data/1409171/000140917124000098/titn-20240731.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-09-06,2024-09-05 17:12:00,0001409171-24-000098,0001409171,TITAN MACHINERY INC.,0099
135,http://www.sec.gov/Archives/edgar/data/1888846/000159991624000219/ultimate_10k24o.htm,DQC.US.0099.9533,US GAAP 2024,10-K,2024-09-05,2024-09-05 13:24:00,0001599916-24-000219,0001888846,"Ultimate Holdings GROUP, Inc.",0099
136,http://www.sec.gov/Archives/edgar/data/1474167/000147793224005530/cosm_pos.htm,DQC.US.0099.9533,US GAAP 2024,POS AM,2024-09-05,2024-09-04 20:46:00,0001477932-24-005530,0001474167,COSMOS HEALTH INC.,0099
137,http://www.sec.gov/Archives/edgar/data/1474167/000147793224005524/cosm_pos.htm,DQC.US.0099.9533,US GAAP 2024,POS AM,2024-09-05,2024-09-04 19:59:00,0001477932-24-005524,0001474167,COSMOS HEALTH INC.,0099
138,http://www.sec.gov/Archives/edgar/data/1474167/000147793224005526/cosm_pos.htm,DQC.US.0099.9533,US GAAP 2024,POS AM,2024-09-05,2024-09-04 19:59:00,0001477932-24-005526,0001474167,COSMOS HEALTH INC.,0099
139,http://www.sec.gov/Archives/edgar/data/1474167/000147793224005514/cosm_pos.htm,DQC.US.0099.9533,US GAAP 2024,POS AM,2024-09-05,2024-09-04 17:38:00,0001477932-24-005514,0001474167,COSMOS HEALTH INC.,0099
140,http://www.sec.gov/Archives/edgar/data/861441/000199937124011329/fpf-10ka_123123.htm,DQC.US.0099.9533,US GAAP 2024,10-K/A,2024-09-04,2024-09-04 16:04:00,0001999371-24-011329,0000861441,LOCORR FUTURES PORTFOLIO FUND L.P.,0099
141,http://www.sec.gov/Archives/edgar/data/915358/000091535824000010/sgma-20240430x10k.htm,DQC.US.0099.9533,US GAAP 2024,10-K,2024-09-04,2024-09-03 16:08:00,0000915358-24-000010,0000915358,"SIGMATRON INTERNATIONAL, INC.",0099
142,http://www.sec.gov/Archives/edgar/data/1860788/000093041324002715/c109908_10q-ixbrl.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-09-03,2024-09-03 13:17:00,0000930413-24-002715,0001860788,VanEck Ethereum ETF,0099
143,http://www.sec.gov/Archives/edgar/data/744187/000093041324002683/c109728_10q-ixbrl.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-30,2024-08-30 12:44:00,0000930413-24-002683,0000744187,REX AMERICAN RESOURCES CORPORATION,0099
144,http://www.sec.gov/Archives/edgar/data/1485029/000109690624001819/nahd-20240630.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-30,2024-08-29 12:01:00,0001096906-24-001819,0001485029,"NEW ASIA HOLDINGS, INC.",0099
145,http://www.sec.gov/Archives/edgar/data/1936756/000119983524000409/nbh-s1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-08-29,2024-08-27 17:50:00,0001199835-24-000409,0001936756,"NEXT BRIDGE HYDROCARBONS, INC.",0099
146,http://www.sec.gov/Archives/edgar/data/1884072/000119983524000395/jewl-10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-29,2024-08-26 11:46:00,0001199835-24-000395,0001884072,ADAMAS ONE CORP.,0099
147,http://www.sec.gov/Archives/edgar/data/797564/000167479624000019/hstc-20240630.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-29,2024-08-26 09:50:00,0001674796-24-000019,0000797564,"HST Global, Inc.",0099
148,http://www.sec.gov/Archives/edgar/data/1884072/000119983524000389/jewl-10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q/A,2024-08-27,2024-08-23 15:26:00,0001199835-24-000389,0001884072,ADAMAS ONE CORP.,0099
149,http://www.sec.gov/Archives/edgar/data/1464865/000147793224005218/asii_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-27,2024-08-23 06:36:00,0001477932-24-005218,0001464865,"Accredited Solutions, Inc.",0099
150,http://www.sec.gov/Archives/edgar/data/1464865/000147793224005214/asii_10qa.htm,DQC.US.0099.9533,US GAAP 2024,10-Q/A,2024-08-27,2024-08-23 06:01:00,0001477932-24-005214,0001464865,"Accredited Solutions, Inc.",0099
151,http://www.sec.gov/Archives/edgar/data/1842566/000165495424011038/airsp_s1.htm,DQC.US.0099.9533,US GAAP 2024,S-1/A,2024-08-28,2024-08-22 16:16:00,0001654954-24-011038,0001842566,"AIRSHIP AI HOLDINGS, INC.",0099
152,http://www.sec.gov/Archives/edgar/data/1119769/000117891324002731/exhibit_99-1.htm,DQC.US.0099.9533,US GAAP 2024,6-K,2024-08-27,2024-08-22 07:00:00,0001178913-24-002731,0001119769,CERAGON NETWORKS LTD.,0099
153,http://www.sec.gov/Archives/edgar/data/1394108/000155479524000217/suic0820form10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-08-27,2024-08-21 21:27:00,0001554795-24-000217,0001394108,SUIC     WORLDWIDE HOLDINGS LTD.,0099
154,http://www.sec.gov/Archives/edgar/data/1276531/000137647424000469/scgy-20240630.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-27,2024-08-21 11:22:00,0001376474-24-000469,0001276531,"SCIENTIFIC ENERGY, INC.",0099
155,http://www.sec.gov/Archives/edgar/data/1884072/000119983524000368/jewl-10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-08-27,2024-08-20 20:25:00,0001199835-24-000368,0001884072,ADAMAS ONE CORP.,0099
156,http://www.sec.gov/Archives/edgar/data/1072725/000107272524000038/gdrzfform6kex991082024.htm,DQC.US.0099.9533,US GAAP 2024,6-K,2024-08-27,2024-08-20 16:04:00,0001072725-24-000038,0001072725,GOLD RESERVE LTD.,0099
157,http://www.sec.gov/Archives/edgar/data/1882781/000159991624000212/c2block24o.htm,DQC.US.0099.9533,US GAAP 2024,10-K,2024-08-27,2024-08-20 12:52:00,0001599916-24-000212,0001882781,"C2 Blockchain,Inc.",0099
158,http://www.sec.gov/Archives/edgar/data/1888740/000119983524000357/lseb-10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-28,2024-08-19 17:04:00,0001199835-24-000357,0001888740,LSEB CREATIVE CORP.,0099
159,http://www.sec.gov/Archives/edgar/data/1530746/000190359624000537/kays_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q/A,2024-08-26,2024-08-19 16:55:00,0001903596-24-000537,0001530746,"KAYA HOLDINGS, INC.",0099
160,http://www.sec.gov/Archives/edgar/data/1625101/000143774924027213/plse20240630_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-28,2024-08-19 16:25:00,0001437749-24-027213,0001625101,"Pulse Biosciences, Inc.",0099
161,http://www.sec.gov/Archives/edgar/data/1590715/000147793224005119/arec_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-26,2024-08-19 16:06:00,0001477932-24-005119,0001590715,AMERICAN RESOURCES CORPORATION,0099
162,http://www.sec.gov/Archives/edgar/data/1634293/000159991624000209/exceed_10q324o.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-26,2024-08-19 11:15:00,0001599916-24-000209,0001634293,"Exceed World, Inc.",0099
163,http://www.sec.gov/Archives/edgar/data/1479915/000149315224032707/form10-q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-21,2024-08-15 18:31:00,0001493152-24-032707,0001479915,CQENS     Technologies Inc.,0099
164,http://www.sec.gov/Archives/edgar/data/1442999/000166357724000238/abti10q1_063024.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-21,2024-08-15 17:28:00,0001663577-24-000238,0001442999,"Alterola Biotech, Inc.",0099
165,http://www.sec.gov/Archives/edgar/data/1647822/000149315224032636/form10-ka.htm,DQC.US.0099.9533,US GAAP 2024,10-K/A,2024-08-23,2024-08-15 16:30:00,0001493152-24-032636,0001647822,"Jingbo Technology, Inc.",0099
166,http://www.sec.gov/Archives/edgar/data/1837493/000121390024069610/ea0211236-6k_inspira.htm,DQC.US.0099.9533,US GAAP 2024,6-K,2024-08-23,2024-08-15 16:01:00,0001213900-24-069610,0001837493,Inspira Technologies Oxy B.H.N. Ltd.,0099
167,http://www.sec.gov/Archives/edgar/data/1085277/000166357724000234/skvi10q2_063024.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-21,2024-08-15 13:21:00,0001663577-24-000234,0001085277,"Skinvisible, Inc.",0099
168,http://www.sec.gov/Archives/edgar/data/1024672/000117891324002639/exhibit_99-1.htm,DQC.US.0099.9533,US GAAP 2024,6-K,2024-08-20,2024-08-15 07:36:00,0001178913-24-002639,0001024672,Eltek Ltd.,0099
169,http://www.sec.gov/Archives/edgar/data/1130598/000155837024012279/tmb-20240630x10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-08-20,2024-08-14 17:31:00,0001558370-24-012279,0001130598,"Traws Pharma, Inc.",0099
170,http://www.sec.gov/Archives/edgar/data/1936756/000119983524000337/nbh-10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-23,2024-08-14 17:07:00,0001199835-24-000337,0001936756,"NEXT BRIDGE HYDROCARBONS, INC.",0099
171,http://www.sec.gov/Archives/edgar/data/1578329/000118518524000818/apex1120240630_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-22,2024-08-14 16:36:00,0001185185-24-000818,0001578329,APEX 11 INC.,0099
172,http://www.sec.gov/Archives/edgar/data/1089907/000155278124000488/e24328_swkh-10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-22,2024-08-14 16:23:00,0001552781-24-000488,0001089907,SWK HOLDINGS CORPORATION,0099
173,http://www.sec.gov/Archives/edgar/data/1495584/000143774924026819/sccv20240630d_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-22,2024-08-14 16:16:00,0001437749-24-026819,0001495584,"Firsthand Technology Value Fund, Inc.",0099
174,http://www.sec.gov/Archives/edgar/data/1894954/000190359624000505/xpon_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-20,2024-08-14 16:08:00,0001903596-24-000505,0001894954,EXPION360 INC.,0099
175,http://www.sec.gov/Archives/edgar/data/1842566/000165495424010635/airsp_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-22,2024-08-14 16:00:00,0001654954-24-010635,0001842566,"AIRSHIP AI HOLDINGS, INC.",0099
176,http://www.sec.gov/Archives/edgar/data/1560672/000156067224000080/earn-20240630.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-08-20,2024-08-14 15:56:00,0001560672-24-000080,0001560672,Ellington Credit Company,0099
177,http://www.sec.gov/Archives/edgar/data/1324759/000149315224032110/form10-q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-20,2024-08-14 15:27:00,0001493152-24-032110,0001324759,HONG YUAN HOLDING GROUP,0099
178,http://www.sec.gov/Archives/edgar/data/1668340/000155278124000486/e24320_bctf-10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-20,2024-08-14 15:10:00,0001552781-24-000486,0001668340,"BANCORP 34, INC.",0099
179,http://www.sec.gov/Archives/edgar/data/1737523/000147793224004792/bglc_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-20,2024-08-14 14:15:00,0001477932-24-004792,0001737523,BioNexus Gene Lab Corp.,0099
180,http://www.sec.gov/Archives/edgar/data/1702015/000159991624000207/aisq1_25o.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-19,2024-08-14 12:56:00,0001599916-24-000207,0001702015,"AIS
HOLDINGS GROUP, INC.",0099
181,http://www.sec.gov/Archives/edgar/data/1527702/000166357724000224/iqst10q2_063024.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-19,2024-08-14 12:05:00,0001663577-24-000224,0001527702,iQSTEL Inc.,0099
182,http://www.sec.gov/Archives/edgar/data/66496/000119312524200322/d646936d10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-08-19,2024-08-14 09:30:00,0001193125-24-200322,0000066496,MILLS MUSIC TRUST,0099
183,http://www.sec.gov/Archives/edgar/data/1651932/000164033424001234/xito_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-19,2024-08-14 06:05:00,0001640334-24-001234,0001651932,"XENOUS HOLDINGS, INC.",0099
184,http://www.sec.gov/Archives/edgar/data/1360442/000109690624001698/cbds-20240630.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-19,2024-08-13 20:00:00,0001096906-24-001698,0001360442,"Dogecoin Cash, Inc.",0099
185,http://www.sec.gov/Archives/edgar/data/1720286/000147793224004740/insi_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-19,2024-08-13 17:27:00,0001477932-24-004740,0001720286,"INTERNET SCIENCES, INC.",0099
186,http://www.sec.gov/Archives/edgar/data/1056358/000105635824000063/mtex-20240630.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-22,2024-08-13 16:59:00,0001056358-24-000063,0001056358,"MANNATECH, INCORPORATED",0099
187,http://www.sec.gov/Archives/edgar/data/1131903/000109690624001689/fccn-20240630.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-08-21,2024-08-13 16:33:00,0001096906-24-001689,0001131903,SPECTRAL CAPITAL CORPORATION,0099
188,http://www.sec.gov/Archives/edgar/data/1897982/000189798224000053/azpn-20240630.htm,DQC.US.0099.9533,US GAAP 2024,10-K,2024-08-21,2024-08-13 16:32:00,0001897982-24-000053,0001897982,"ASPEN TECHNOLOGY, INC.",0099
189,http://www.sec.gov/Archives/edgar/data/838875/000119983524000317/wvvi-10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-21,2024-08-13 16:31:00,0001199835-24-000317,0000838875,"WILLAMETTE VALLEY VINEYARDS, INC.",0099
190,http://www.sec.gov/Archives/edgar/data/1838028/000093041324002308/c109601_10q-ixbrl.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-21,2024-08-13 16:29:00,0000930413-24-002308,0001838028,VanEck Bitcoin ETF,0099
191,http://www.sec.gov/Archives/edgar/data/1868640/000095017024096284/rdzn-20240630.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-21,2024-08-13 16:25:00,0000950170-24-096284,0001868640,ROADZEN INC.,0099
192,http://www.sec.gov/Archives/edgar/data/1949864/000194986424000014/maga10k_30apr2024.htm,DQC.US.0099.9533,US GAAP 2024,10-K,2024-08-20,2024-08-13 16:18:00,0001949864-24-000014,0001949864,MAG MAGNA CORP,0099
193,http://www.sec.gov/Archives/edgar/data/91668/000165495424010451/sodi_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-24,2024-08-13 16:05:00,0001654954-24-010451,0000091668,"SOLITRON DEVICES, INC.",0099
194,http://www.sec.gov/Archives/edgar/data/1703625/000119983524000315/blis-10k.htm,DQC.US.0099.9533,US GAAP 2024,10-K,2024-08-19,2024-08-13 15:50:00,0001199835-24-000315,0001703625,"NAPC Defense, Inc.",0099
195,http://www.sec.gov/Archives/edgar/data/944075/000094407524000053/q2_2024.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-19,2024-08-13 15:42:00,0000944075-24-000053,0000944075,"SOCKET
MOBILE, INC.",0099
196,http://www.sec.gov/Archives/edgar/data/1857910/000159991624000203/drfs_10k24o.htm,DQC.US.0099.9533,US GAAP 2024,10-K,2024-08-16,2024-08-13 12:28:00,0001599916-24-000203,0001857910,"Japan Food Tech Holdings, Inc.",0099
197,http://www.sec.gov/Archives/edgar/data/1389518/000149315224031484/form10-q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-15,2024-08-13 10:25:00,0001493152-24-031484,0001389518,"Clubhouse Media Group, Inc.",0099
198,http://www.sec.gov/Archives/edgar/data/842517/000084251724000146/isba-20240630.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-14,2024-08-12 17:12:00,0000842517-24-000146,0000842517,ISABELLA BANK CORP,0099
199,http://www.sec.gov/Archives/edgar/data/932781/000155278124000471/e24327_fcco-10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-14,2024-08-12 16:52:00,0001552781-24-000471,0000932781,FIRST COMMUNITY CORPORATION,0099
200,http://www.sec.gov/Archives/edgar/data/1352952/000109690624001665/cnfn-20240630.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-08-14,2024-08-12 16:43:00,0001096906-24-001665,0001352952,CFN ENTERPRISES INC.,0099
201,http://www.sec.gov/Archives/edgar/data/1790169/000106299324014849/form10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-17,2024-08-12 16:16:00,0001062993-24-014849,0001790169,Flora Growth Corp.,0099
202,http://www.sec.gov/Archives/edgar/data/1831114/000165495424010329/nvstrr_s1.htm,DQC.US.0099.9533,US GAAP 2024,S-1/A,2024-08-15,2024-08-12 15:47:00,0001654954-24-010329,0001831114,NOVUSTERRA INC.,0099
203,http://www.sec.gov/Archives/edgar/data/1163609/000116360924000020/sdsp-20240630.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-15,2024-08-12 13:42:00,0001163609-24-000020,0001163609,SOUTH DAKOTA SOYBEAN PROCESSORS LLC,0099
204,http://www.sec.gov/Archives/edgar/data/1661039/000165495424010317/tptw_s1.htm,DQC.US.0099.9533,US GAAP 2024,POS AM,2024-08-15,2024-08-12 13:39:00,0001654954-24-010317,0001661039,"TPT Global Tech, Inc.",0099
205,http://www.sec.gov/Archives/edgar/data/1331451/000133145124000158/fhlbc-20240630.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-08-15,2024-08-12 13:31:00,0001331451-24-000158,0001331451,FEDERAL HOME LOAN BANK OF CHICAGO,0099
206,http://www.sec.gov/Archives/edgar/data/1831114/000165495424010264/nvstrr_s1.htm,DQC.US.0099.9533,US GAAP 2024,S-1/A,2024-08-14,2024-08-09 22:01:00,0001654954-24-010264,0001831114,NOVUSTERRA INC.,0099
207,http://www.sec.gov/Archives/edgar/data/1319643/000119983524000296/lsmg-10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-14,2024-08-09 18:24:00,0001199835-24-000296,0001319643,LODE-STAR MINING INC.,0099
208,http://www.sec.gov/Archives/edgar/data/763901/000119312524197914/d860346d10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-08-16,2024-08-09 16:52:00,0001193125-24-197914,0000763901,"POPULAR, INC.",0099
209,http://www.sec.gov/Archives/edgar/data/80172/000143774924025857/npk20240630_10q.htm,DQC.US.0099.9533,US GAAP 2024,10-Q,2024-08-16,2024-08-09 16:06:00,0001437749-24-025857,0000080172,NATIONAL PRESTO INDUSTRIES INC,0099
